temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,dewpoint_2m_mean,pressure_msl_mean,cloudcover_mean,date,temperature_2m_mean_7d_avg,temperature_2m_mean_3d_avg,windspeed_10m_max_7d_avg,windspeed_10m_max_3d_avg,relative_humidity_2m_mean_7d_avg,relative_humidity_2m_mean_3d_avg,precipitation_sum_7d_avg,precipitation_sum_3d_avg,shortwave_radiation_sum_7d_avg,shortwave_radiation_sum_3d_avg,cloudcover_mean_7d_avg,cloudcover_mean_3d_avg,dewpoint_2m_mean_7d_avg,dewpoint_2m_mean_3d_avg,pressure_msl_mean_7d_avg,pressure_msl_mean_3d_avg,temp_range,humidity_range
35.0,26.0,30.4,43.0,32.0,37.3,3.8,3.8,11.5,22.0,135,16.38,3.87,97,57,80,26.3,1004.9,97,2025-05-17,30.914285714285715,30.266666666666666,13.6,11.633333333333331,76.0,78.66666666666667,5.671428571428571,10.966666666666654,19.775714285714283,17.196666666666662,65.85714285714286,95.66666666666667,25.67142857142857,25.933333333333334,1005.0,1005.4,9.0,40
32.4,25.8,29.3,39.5,31.5,35.7,6.1,6.1,12.0,29.5,102,15.24,3.48,98,67,82,25.9,1004.7,90,2025-05-18,30.671428571428574,29.900000000000002,13.528571428571428,11.533333333333331,77.28571428571429,79.0,6.542857142857143,9.433333333333321,18.59714285714286,17.756666666666664,76.71428571428571,93.0,25.814285714285717,25.7,1004.8714285714285,1005.0333333333333,6.599999999999998,31
32.2,26.7,29.6,37.8,32.9,35.5,10.9,10.9,16.3,34.6,91,15.07,3.47,95,65,80,25.6,1003.5,96,2025-05-19,30.342857142857145,29.766666666666666,13.685714285714285,13.266666666666664,78.14285714285714,80.66666666666667,8.1,6.933333333333322,17.395714285714284,15.563333333333333,84.85714285714286,94.33333333333333,25.785714285714285,25.933333333333334,1004.8,1004.3666666666667,5.5000000000000036,30
32.2,25.8,28.6,37.5,31.6,34.5,17.6,17.6,12.7,27.0,92,12.15,2.84,98,68,85,25.7,1002.9,93,2025-05-20,29.842857142857145,29.166666666666668,13.557142857142859,13.666666666666663,79.85714285714286,82.33333333333333,10.614285714285714,11.533333333333323,15.801428571428572,14.153333333333334,93.0,93.0,25.77142857142857,25.733333333333334,1004.657142857143,1003.6999999999999,6.400000000000002,30
31.5,25.8,28.3,37.7,32.0,34.7,13.8,13.8,15.1,31.3,127,12.39,2.79,99,72,88,26.0,1003.9,100,2025-05-21,29.514285714285716,28.833333333333332,13.0,14.699999999999996,81.57142857142857,84.33333333333333,11.614285714285714,14.099999999999989,15.205714285714285,13.203333333333333,95.14285714285714,96.33333333333333,25.857142857142858,25.766666666666666,1004.4571428571428,1003.4333333333334,5.699999999999999,27
33.0,25.5,28.6,38.1,31.8,34.6,9.7,9.7,8.8,19.8,240,15.29,3.46,97,58,82,25.0,1003.6,94,2025-05-22,29.25714285714286,28.5,12.5,12.199999999999998,81.71428571428571,85.0,11.471428571428572,13.699999999999989,15.452857142857143,13.276666666666666,94.57142857142857,95.66666666666667,25.628571428571426,25.566666666666666,1004.1428571428571,1003.4666666666667,7.5,39
35.2,27.1,31.0,40.7,34.0,36.4,0.0,0.0,11.8,30.6,218,23.2,5.61,94,47,70,24.3,1001.6,94,2025-05-23,29.400000000000002,29.3,12.6,11.899999999999999,81.0,80.0,8.842857142857143,7.8333333333333215,15.674285714285714,16.959999999999997,94.85714285714286,96.0,25.542857142857144,25.099999999999998,1003.5857142857142,1003.0333333333333,8.100000000000001,47
35.2,26.0,30.1,41.4,31.2,35.8,0.3,0.3,16.7,33.8,174,20.81,5.0,95,52,76,25.1,1001.1,88,2025-05-24,29.357142857142858,29.900000000000002,13.342857142857143,12.43333333333333,80.42857142857143,76.0,8.342857142857143,3.3333333333333215,16.307142857142857,19.766666666666666,93.57142857142857,92.0,25.37142857142857,24.8,1003.0428571428572,1002.1,9.200000000000003,43
34.3,28.1,30.5,41.0,34.2,36.7,1.5,1.5,11.3,30.6,214,19.59,4.54,89,56,75,25.5,1001.6,99,2025-05-25,29.52857142857143,30.53333333333333,13.242857142857144,13.266666666666666,79.42857142857143,73.66666666666667,7.685714285714285,0.5999999999999882,16.928571428571427,21.2,94.85714285714286,93.66666666666667,25.314285714285713,24.96666666666667,1002.6000000000001,1001.4333333333334,6.199999999999996,33
33.0,26.1,29.8,37.9,32.3,35.0,4.5,4.5,14.2,29.2,229,18.39,4.4,99,58,74,24.3,1000.3,100,2025-05-26,29.557142857142857,30.133333333333336,12.942857142857141,14.066666666666663,78.57142857142857,75.0,6.771428571428571,2.099999999999988,17.40285714285714,19.596666666666664,95.42857142857143,95.66666666666667,25.12857142857143,24.96666666666667,1002.1428571428571,1001.0,6.899999999999999,41
34.2,26.9,30.1,39.7,31.0,34.7,0.6,0.6,16.9,35.3,280,21.33,5.36,83,56,70,24.0,998.5,90,2025-05-27,29.771428571428572,30.133333333333336,13.542857142857143,14.133333333333331,76.42857142857143,73.0,4.3428571428571425,2.199999999999988,18.714285714285715,19.77,95.0,96.33333333333333,24.88571428571429,24.599999999999998,1001.5142857142856,1000.1333333333333,7.300000000000004,27
32.2,27.0,29.3,35.0,31.7,33.5,0.5,0.5,19.2,38.9,286,14.57,4.03,89,57,74,24.1,998.4,100,2025-05-28,29.914285714285715,29.733333333333334,14.12857142857143,16.766666666666662,74.42857142857143,72.66666666666667,2.4428571428571426,1.8666666666666547,19.025714285714287,18.096666666666664,95.0,96.66666666666667,24.614285714285717,24.133333333333336,1000.7285714285715,999.0666666666666,5.200000000000003,32
32.8,27.4,29.8,38.1,31.9,34.6,1.1,1.1,18.0,37.1,262,15.73,4.16,84,65,75,24.7,998.2,100,2025-05-29,30.085714285714285,29.733333333333334,15.442857142857145,18.03333333333333,73.42857142857143,73.0,1.2142857142857142,0.7333333333333215,19.08857142857143,17.209999999999997,95.85714285714286,96.66666666666667,24.571428571428573,24.266666666666666,999.9571428571428,998.3666666666667,5.399999999999999,19
35.2,26.9,30.3,41.3,32.2,35.8,4.7,4.7,15.3,36.0,257,21.03,5.1,94,56,76,25.2,999.2,100,2025-05-30,29.985714285714288,29.8,15.942857142857141,17.499999999999996,74.28571428571429,75.0,1.8857142857142857,2.0999999999999885,18.778571428571432,17.11,96.71428571428571,100.0,24.7,24.666666666666668,999.6142857142858,998.6,8.300000000000004,38
35.0,27.6,30.8,38.7,32.2,35.1,0.0,0.0,19.0,39.6,263,18.1,4.99,87,50,67,23.7,1002.0,100,2025-05-31,30.08571428571429,30.3,16.271428571428572,17.433333333333334,73.0,72.66666666666667,1.8428571428571427,1.9333333333333214,18.391428571428573,18.286666666666665,98.42857142857143,100.0,24.5,24.53333333333333,999.7428571428571,999.8000000000001,7.399999999999999,37
36.2,27.1,31.5,40.4,29.6,35.2,0.0,0.0,19.0,39.6,269,23.33,6.38,68,44,59,22.3,1003.6,100,2025-06-01,30.22857142857143,30.86666666666667,17.37142857142857,17.766666666666666,70.71428571428571,67.33333333333333,1.6285714285714283,1.5666666666666547,18.925714285714285,20.819999999999997,98.57142857142857,100.0,24.042857142857144,23.73333333333333,1000.0285714285714,1001.6,9.100000000000001,24
35.9,28.2,31.8,40.5,31.3,35.7,0.0,0.0,17.5,36.4,250,24.64,6.67,73,43,58,22.3,1003.9,84,2025-06-02,30.514285714285712,31.366666666666664,17.842857142857145,18.5,68.42857142857143,61.333333333333336,0.9857142857142858,0.0,19.818571428571428,22.02333333333333,96.28571428571429,94.66666666666667,23.757142857142856,22.766666666666666,1000.5428571428572,1003.1666666666666,7.699999999999999,30
35.0,28.4,31.4,38.8,32.8,35.7,0.0,0.0,16.7,34.6,261,21.57,5.7,80,47,63,23.2,1004.3,100,2025-06-03,30.7,31.566666666666666,17.814285714285713,17.73333333333333,67.42857142857143,60.0,0.9000000000000001,0.0,19.852857142857143,23.180000000000003,97.71428571428571,94.66666666666667,23.642857142857142,22.599999999999998,1001.3714285714286,1003.9333333333334,6.600000000000001,33
36.3,28.1,31.8,41.0,33.4,36.5,0.0,0.0,17.2,36.7,258,22.51,5.97,84,44,63,23.4,1004.8,81,2025-06-04,31.057142857142857,31.666666666666668,17.52857142857143,17.13333333333333,65.85714285714286,61.333333333333336,0.8285714285714286,0.0,20.98714285714286,22.906666666666666,95.0,88.33333333333333,23.542857142857144,22.96666666666667,1002.2857142857143,1004.3333333333334,8.199999999999996,40
36.3,28.5,32.0,41.5,32.9,36.7,0.0,0.0,13.2,28.8,262,23.88,6.07,80,43,61,23.2,1005.8,71,2025-06-05,31.371428571428574,31.73333333333333,16.84285714285714,15.699999999999996,63.857142857142854,62.333333333333336,0.6714285714285715,0.0,22.15142857142857,22.653333333333336,90.85714285714286,84.0,23.32857142857143,23.266666666666666,1003.3714285714286,1004.9666666666666,7.799999999999997,37
37.7,27.5,32.0,43.4,32.4,37.4,0.0,0.0,12.5,25.6,185,23.03,5.61,82,38,63,23.6,1006.1,79,2025-06-06,31.614285714285717,31.933333333333334,16.442857142857143,14.299999999999997,62.0,62.333333333333336,0.0,0.0,22.437142857142856,23.14,87.85714285714286,77.0,23.099999999999998,23.400000000000002,1004.3571428571429,1005.5666666666666,10.200000000000003,44
36.7,27.9,31.5,42.7,33.8,37.4,1.6,1.6,15.0,35.6,227,22.18,5.31,91,46,69,24.7,1005.7,49,2025-06-07,31.714285714285715,31.833333333333332,15.87142857142857,13.566666666666663,62.285714285714285,64.33333333333333,0.2285714285714286,0.5333333333333216,23.02,23.03,80.57142857142857,66.33333333333333,23.24285714285714,23.833333333333332,1004.8857142857142,1005.8666666666667,8.800000000000004,45
37.5,28.0,32.5,42.3,33.4,37.3,0.0,0.0,17.3,31.3,273,23.62,6.21,81,41,60,23.3,1004.0,48,2025-06-08,31.857142857142858,32.0,15.62857142857143,14.933333333333332,62.42857142857143,64.0,0.2285714285714286,0.5333333333333216,23.06142857142857,22.94333333333334,73.14285714285714,58.666666666666664,23.385714285714283,23.866666666666664,1004.9428571428571,1005.2666666666668,9.5,40
37.0,26.3,32.0,42.5,29.9,36.2,2.3,2.3,18.5,37.1,293,23.23,6.4,84,45,60,23.1,1002.2,92,2025-06-09,31.885714285714283,32.0,15.771428571428572,16.933333333333334,62.714285714285715,63.0,0.5571428571428572,1.299999999999988,22.860000000000003,23.01,74.28571428571429,63.0,23.5,23.700000000000003,1004.7,1003.9666666666667,10.7,39
35.8,27.8,31.7,41.3,32.4,36.7,2.6,2.6,15.8,33.1,306,18.89,5.1,92,50,66,24.3,999.8,82,2025-06-10,31.928571428571427,32.06666666666667,15.642857142857142,17.2,63.142857142857146,62.0,0.9285714285714286,1.6333333333333215,22.47714285714286,21.91333333333333,71.71428571428571,74.0,23.657142857142855,23.566666666666666,1004.0571428571428,1002.0,7.9999999999999964,42
32.3,26.0,28.2,38.4,32.4,34.5,13.6,13.6,9.6,26.3,319,14.61,3.25,98,64,86,25.4,1000.1,99,2025-06-11,31.41428571428571,30.633333333333336,14.557142857142859,14.633333333333333,66.42857142857143,70.66666666666667,2.8714285714285714,6.1666666666666545,21.34857142857143,18.91,74.28571428571429,91.0,23.942857142857143,24.26666666666667,1003.3857142857142,1000.6999999999999,6.299999999999997,34
33.5,26.0,29.4,41.7,32.4,36.3,1.3,1.3,11.6,23.0,136,22.21,4.91,98,62,82,25.8,1000.2,66,2025-06-12,31.04285714285714,29.766666666666666,14.328571428571431,12.33333333333333,69.42857142857143,78.0,3.057142857142857,5.8333333333333215,21.110000000000003,18.569999999999997,73.57142857142857,82.33333333333333,24.314285714285713,25.166666666666668,1002.5857142857142,1000.0333333333334,7.5,36
33.9,25.9,29.6,41.2,32.0,36.3,3.8,3.8,11.8,27.7,132,21.39,4.69,98,62,81,25.9,1001.2,63,2025-06-13,30.699999999999996,29.066666666666663,14.22857142857143,10.999999999999998,72.0,83.0,3.6,6.233333333333321,20.875714285714285,19.403333333333332,71.28571428571429,76.0,24.642857142857142,25.7,1001.8857142857144,1000.5,8.0,36
33.7,27.2,29.3,41.4,33.2,36.0,16.6,16.6,17.6,33.5,152,15.67,3.6,95,65,84,26.2,1001.3,96,2025-06-14,30.385714285714283,29.433333333333334,14.6,13.666666666666664,74.14285714285714,82.33333333333333,5.742857142857143,7.233333333333323,19.945714285714285,19.756666666666664,78.0,75.0,24.857142857142858,25.96666666666667,1001.2571428571429,1000.9,6.5000000000000036,30
34.2,27.4,30.2,39.1,32.8,35.6,3.2,3.2,15.6,36.7,214,20.77,5.16,98,54,76,25.1,1000.7,100,2025-06-15,30.057142857142853,29.7,14.35714285714286,14.999999999999998,76.42857142857143,80.33333333333333,6.2,7.866666666666656,19.538571428571426,19.276666666666667,85.42857142857143,86.33333333333333,25.114285714285717,25.733333333333334,1000.7857142857143,1001.0666666666666,6.800000000000004,44
34.4,27.2,29.8,39.4,30.7,34.4,1.0,1.0,22.0,43.9,229,20.94,5.24,93,53,74,24.3,1000.9,88,2025-06-16,29.74285714285714,29.766666666666666,14.857142857142858,18.399999999999995,78.42857142857143,78.0,6.014285714285714,6.933333333333323,19.211428571428574,19.126666666666665,84.85714285714286,94.66666666666667,25.285714285714285,25.2,1000.6,1000.9666666666667,7.199999999999999,40
34.7,28.5,31.0,38.3,31.2,34.9,0.0,0.0,19.1,40.0,246,21.56,5.98,84,50,63,23.1,1002.7,94,2025-06-17,29.642857142857142,30.333333333333332,15.328571428571427,18.9,78.0,71.0,5.642857142857143,1.3999999999999895,19.592857142857145,21.09,86.57142857142857,94.0,25.114285714285717,24.166666666666668,1001.0142857142857,1001.4333333333334,6.200000000000003,34
35.0,28.7,31.2,40.2,31.6,35.5,0.0,0.0,18.0,37.8,244,21.69,5.97,84,52,65,23.7,1002.8,100,2025-06-18,30.071428571428573,30.666666666666668,16.52857142857143,19.7,75.0,67.33333333333333,3.6999999999999997,0.33333333333332266,20.604285714285716,21.396666666666665,86.71428571428571,94.0,24.87142857142857,23.7,1001.4,1002.1333333333333,6.300000000000001,32
34.8,29.5,31.6,38.7,31.8,35.4,0.0,0.0,18.7,39.2,235,17.57,5.55,77,51,63,23.5,1002.7,100,2025-06-19,30.385714285714283,31.26666666666667,17.54285714285714,18.599999999999998,72.28571428571429,63.666666666666664,3.5142857142857147,0.0,19.94142857142857,20.273333333333337,91.57142857142857,98.0,24.542857142857144,23.433333333333337,1001.7571428571429,1002.7333333333332,5.299999999999997,26
34.8,28.5,31.0,38.8,32.4,35.1,0.1,0.1,19.4,41.0,255,19.74,5.48,79,50,65,23.4,1003.8,100,2025-06-20,30.58571428571429,31.26666666666667,18.62857142857143,18.7,70.0,64.33333333333333,2.985714285714286,0.033333333333322675,19.705714285714286,19.666666666666668,96.85714285714286,100.0,24.185714285714287,23.53333333333333,1002.1285714285715,1003.1,6.299999999999997,29
35.4,27.1,31.3,39.9,30.3,35.4,0.1,0.1,21.2,45.0,259,22.44,6.11,77,48,64,23.5,1003.6,95,2025-06-21,30.87142857142857,31.3,19.142857142857142,19.766666666666662,67.14285714285714,64.0,0.6285714285714287,0.06666666666665601,20.672857142857143,19.916666666666668,96.71428571428571,98.33333333333333,23.800000000000004,23.46666666666667,1002.4571428571429,1003.3666666666667,8.299999999999997,29
34.8,28.0,31.0,38.2,31.8,34.8,0.4,0.4,21.8,43.2,271,22.1,5.97,79,47,63,22.8,1002.8,99,2025-06-22,30.985714285714288,31.099999999999998,20.02857142857143,20.799999999999997,65.28571428571429,64.0,0.2285714285714286,0.19999999999998938,20.86285714285714,21.426666666666666,96.57142857142857,98.0,23.471428571428568,23.233333333333334,1002.7571428571428,1003.4,6.799999999999997,32
31.1,26.4,29.1,34.9,30.5,32.5,1.0,1.0,20.4,45.0,259,9.31,3.51,82,62,69,22.7,1002.1,100,2025-06-23,30.885714285714283,30.46666666666667,19.8,21.13333333333333,64.57142857142857,65.33333333333333,0.2285714285714286,0.49999999999998934,19.201428571428572,17.95,98.28571428571429,98.0,23.242857142857144,23.0,1002.9285714285714,1002.8333333333334,4.700000000000003,20
30.8,24.8,27.8,34.8,28.5,31.8,5.1,5.1,17.1,35.6,251,10.04,2.93,94,65,80,23.9,1001.4,100,2025-06-24,30.428571428571427,29.3,19.514285714285712,19.766666666666666,67.0,70.66666666666667,0.9571428571428571,2.166666666666656,17.555714285714284,13.816666666666668,99.14285714285714,99.66666666666667,23.357142857142858,23.133333333333336,1002.7428571428571,1002.1,6.0,29
29.4,25.3,27.1,34.7,30.2,32.0,10.4,10.4,15.8,29.5,239,5.06,1.65,97,75,86,24.6,1001.5,100,2025-06-25,29.842857142857145,28.0,19.2,17.766666666666666,70.0,78.33333333333333,2.442857142857143,5.499999999999989,15.180000000000001,8.136666666666667,99.14285714285714,100.0,23.485714285714288,23.733333333333334,1002.5571428571428,1001.6666666666666,4.099999999999998,22
30.0,25.5,27.4,35.9,30.5,32.4,5.8,5.8,16.8,36.7,223,11.31,2.61,97,75,87,24.9,1002.4,98,2025-06-26,29.242857142857144,27.433333333333334,18.928571428571427,16.566666666666663,73.42857142857143,84.33333333333333,3.2714285714285714,7.09999999999999,14.285714285714286,8.803333333333333,98.85714285714286,99.33333333333333,23.685714285714287,24.46666666666667,1002.5142857142857,1001.7666666666668,4.5,22
32.5,26.6,29.4,36.6,30.4,33.8,0.0,0.0,14.9,31.3,228,12.7,3.63,89,58,72,23.6,1003.3,99,2025-06-27,29.014285714285712,27.96666666666667,18.285714285714285,15.833333333333334,74.42857142857143,81.66666666666667,3.2571428571428567,5.399999999999989,13.280000000000001,9.69,98.71428571428571,99.0,23.714285714285715,24.366666666666664,1002.4428571428571,1002.4,5.899999999999999,31
34.3,26.9,30.6,38.3,32.3,35.0,0.0,0.0,20.1,42.8,262,22.9,5.78,89,51,67,23.6,1003.2,99,2025-06-28,28.914285714285715,29.133333333333336,18.12857142857143,17.266666666666666,74.85714285714286,75.33333333333333,3.242857142857143,1.9333333333333227,13.345714285714285,15.636666666666665,99.28571428571429,98.66666666666667,23.728571428571428,24.03333333333333,1002.3857142857144,1002.9666666666667,7.399999999999999,38
32.7,24.8,29.6,35.8,28.0,33.0,4.8,4.8,22.3,47.9,275,15.1,4.61,94,55,69,23.2,1002.5,100,2025-06-29,28.714285714285715,29.866666666666664,18.2,19.099999999999998,75.71428571428571,69.33333333333333,3.871428571428571,1.5999999999999892,12.345714285714283,16.9,99.42857142857143,99.33333333333333,23.785714285714285,23.46666666666667,1002.3428571428573,1003.0,7.900000000000002,39
30.0,24.7,27.3,33.7,28.7,31.4,4.5,4.5,17.7,36.4,272,9.76,2.65,96,65,81,23.5,1002.7,99,2025-06-30,28.45714285714286,29.166666666666668,17.814285714285713,20.03333333333333,77.42857142857143,72.33333333333333,4.371428571428571,3.0999999999999894,12.409999999999998,15.920000000000002,99.28571428571429,99.33333333333333,23.9,23.433333333333334,1002.4285714285714,1002.8000000000001,5.300000000000001,31
30.2,25.1,27.2,33.3,28.7,31.1,5.1,5.1,22.0,42.8,256,8.4,2.53,96,64,83,23.9,1002.7,100,2025-07-01,28.37142857142857,28.03333333333333,18.514285714285716,20.666666666666664,77.85714285714286,77.66666666666667,4.371428571428572,4.799999999999989,12.175714285714287,11.086666666666666,99.28571428571429,99.66666666666667,23.9,23.53333333333333,1002.6142857142858,1002.6333333333333,5.099999999999998,32
28.5,23.7,26.7,33.4,26.8,30.9,12.1,12.1,20.1,38.2,259,7.88,2.12,96,74,86,24.1,1002.8,100,2025-07-02,28.314285714285717,27.066666666666666,19.12857142857143,19.93333333333333,77.85714285714286,83.33333333333333,4.614285714285714,7.233333333333323,12.578571428571427,8.68,99.28571428571429,99.66666666666667,23.828571428571426,23.833333333333332,1002.8000000000001,1002.7333333333332,4.800000000000001,22
31.7,25.7,28.6,35.7,29.8,32.6,0.6,0.6,19.6,40.0,249,12.81,3.52,90,61,75,23.6,1003.1,99,2025-07-03,28.485714285714288,27.5,19.52857142857143,20.566666666666666,76.14285714285714,81.33333333333333,3.8714285714285714,5.933333333333323,12.792857142857143,9.696666666666667,99.42857142857143,99.66666666666667,23.642857142857142,23.866666666666664,1002.8999999999999,1002.8666666666668,6.0,29
33.0,26.9,29.8,36.2,30.0,33.3,0.1,0.1,22.2,50.4,259,19.03,5.27,76,56,66,22.9,1003.9,100,2025-07-04,28.542857142857144,28.366666666666664,20.571428571428573,20.63333333333333,75.28571428571429,75.66666666666667,3.8857142857142857,4.266666666666656,13.697142857142856,13.24,99.57142857142857,99.66666666666667,23.54285714285714,23.533333333333335,1002.9857142857144,1003.2666666666665,6.100000000000001,20
32.5,26.5,29.7,36.6,30.4,33.1,5.6,5.6,24.9,52.6,264,16.64,4.85,86,57,68,23.0,1003.3,99,2025-07-05,28.414285714285715,29.366666666666664,21.25714285714286,22.23333333333333,75.42857142857143,69.66666666666667,4.685714285714285,2.0999999999999894,12.802857142857144,16.16,99.57142857142857,99.33333333333333,23.457142857142856,23.166666666666668,1003.0,1003.4333333333334,6.0,29
33.1,27.0,29.8,35.9,30.9,33.2,0.0,0.0,25.3,51.8,269,19.4,5.35,84,54,67,22.8,1002.0,100,2025-07-06,28.442857142857147,29.76666666666667,21.685714285714287,24.13333333333333,75.14285714285714,67.0,4.0,1.8999999999999895,13.417142857142858,18.356666666666666,99.57142857142857,99.66666666666667,23.400000000000002,22.900000000000002,1002.9285714285714,1003.0666666666666,6.100000000000001,30
31.0,27.6,29.3,34.9,30.5,32.5,0.4,0.4,24.8,56.9,265,13.79,4.27,78,63,69,23.1,1002.0,100,2025-07-07,28.728571428571428,29.599999999999998,22.7,24.999999999999996,73.42857142857143,68.0,3.414285714285714,1.9999999999999893,13.992857142857144,16.61,99.71428571428571,99.66666666666667,23.342857142857145,22.96666666666667,1002.8285714285714,1002.4333333333333,3.3999999999999986,15
33.3,26.5,30.1,35.9,30.1,33.0,0.1,0.1,26.5,55.8,281,23.78,6.41,81,50,64,22.3,1002.6,87,2025-07-08,29.142857142857142,29.733333333333334,23.342857142857138,25.53333333333333,70.71428571428571,66.66666666666667,2.6999999999999997,0.166666666666656,16.19,18.99,97.85714285714286,95.66666666666667,23.114285714285717,22.733333333333334,1002.8142857142857,1002.2000000000002,6.799999999999997,31
33.5,26.9,29.9,37.5,29.9,33.8,0.0,0.0,22.8,50.4,272,23.36,5.8,81,55,68,23.1,1003.1,90,2025-07-09,29.599999999999998,29.766666666666666,23.728571428571428,24.7,68.14285714285714,67.0,0.9714285714285714,0.166666666666656,18.40142857142857,20.310000000000002,96.42857142857143,92.33333333333333,22.97142857142857,22.833333333333332,1002.8571428571429,1002.5666666666667,6.600000000000001,26
